,First Name,Last Name,Height,Nationality,Favorite Icecream,Like Liquorice,Times Been to Italy,First Time London,Steps per Day
0,Nicholas,Stewart,142.42,Canada,Chocolate,0,3,0,8800.0
1,Justin,Cross,182.59,Brazil,Chocolate,0,7,0,1799.0
2,Javier,Brock,199.58,Finland,Pistachio,1,5,0,11021.0
3,Jeremy,Daniel,152.42,Brazil,Mint,1,7,0,4573.0
4,Suzanne,Freeman,191.58,Australia,Strawberry,1,4,0,1499.0
5,Allen,Ellis,172.0,France,Pistachio,0,6,0,4158.0
6,Misty,Cooke,164.24,Germany,Chocolate,1,6,0,1821.0
7,Jimmy,Moore,141.91,Canada,Vanilla,1,3,0,12901.0
8,Sara,Hughes,181.9,USA,Chocolate,0,6,0,11099.0
9,Jeanette,Patrick,170.68,Japan,Vanilla,1,2,0,14350.0
10,Amy,Booth,140.71,Canada,Vanilla,1,4,0,7868.0
11,Bruce,Hunt,196.65,Japan,Vanilla,1,7,0,2548.0
12,Tom,Wilkins,175.1,Brazil,Pistachio,1,1,0,16635.0
13,Travis,Clements,184.56,Germany,Mint,0,4,1,10538.0
14,Leslie,Dawson,142.95,Canada,Mint,1,5,0,6881.0
15,Tanner,Meyer,164.68,Norway,Strawberry,0,3,1,1047.0
16,Alfred,Barber,163.19,UK,Strawberry,0,6,1,4117.0
17,Levi,Hardin,202.07,Brazil,Pistachio,1,6,0,17093.0
18,Rachel,Butler,194.75,UK,Stracciatella,0,2,1,7751.0
19,Raymond,Marks,145.15,Australia,Mint,0,2,0,2000.0
20,Annette,Mendoza,176.25,Canada,Mint,1,7,0,1063.0
21,Savannah,Colon,190.36,Japan,Stracciatella,1,2,1,18076.0
22,Meredith,Jones,167.18,Brazil,Pistachio,1,4,0,8843.0
23,Caroline,Evans,187.7,Denmark,Chocolate,0,3,0,2053.0
24,Gail,Horn,191.36,Italy,Chocolate,0,2,1,5414.0
25,Melvin,York,191.5,Norway,Strawberry,1,1,0,16044.0
26,Deborah,Strickland,190.09,USA,Vanilla,0,0,1,6694.0
27,Christopher,Barnett,158.86,Brazil,Pistachio,1,3,0,9840.0
28,Erica,Marshall,175.11,China,Mint,1,2,0,1096.0
29,Ellen,Jordan,186.15,Norway,Pistachio,1,4,1,14156.0
30,Andre,English,165.02,France,Strawberry,1,6,0,5542.0
31,Michelle,Simon,144.17,UK,Strawberry,1,2,1,3286.0
32,Lynn,Mccarthy,185.26,UK,Strawberry,0,3,0,14801.0
33,Diane,Riley,167.24,Denmark,Pistachio,1,1,0,9963.0
34,Carrie,Sexton,167.34,Finland,Vanilla,1,3,0,16740.0
35,Autumn,Rogers,180.61,Australia,Chocolate,0,0,1,2953.0
36,Christy,Wu,176.62,Norway,Vanilla,1,2,1,16859.0
37,Andrea,Hamilton,200.64,France,Strawberry,1,2,0,15386.0
38,Nicole,Lee,164.72,Japan,Pistachio,0,0,0,2447.0
39,Tanner,Boone,166.41,Denmark,Chocolate,0,6,0,1036.0
40,Cole,Adams,158.41,Germany,Mint,0,1,0,10180.0
41,Betty,Wang,176.7,Norway,Vanilla,1,2,1,2862.0
42,Micheal,Winters,155.66,Norway,Stracciatella,0,6,0,15886.0
43,Marcus,Moreno,151.51,Australia,Pistachio,1,4,1,14824.0
44,Edgar,Robinson,174.35,USA,Chocolate,0,2,0,13364.0
45,Tina,Hunt,160.32,Japan,Vanilla,1,5,0,5007.0
46,Luke,Fletcher,188.72,Canada,Vanilla,0,2,1,6590.0
47,Allen,Chan,161.09,Italy,Mint,0,4,0,13736.0
48,Jeremy,Hawkins,151.71,China,Pistachio,0,3,0,14553.0
49,Wesley,Everett,176.05,Japan,Vanilla,1,6,1,10832.0
50,Theodore,Oconnell,159.28,Norway,Stracciatella,0,1,0,2665.0
51,Lisa,Mcmahon,171.33,UK,Pistachio,0,2,0,3938.0
52,Gina,Hansen,157.77,UK,Chocolate,0,0,1,15674.0
53,Priscilla,Butler,168.58,Australia,Strawberry,1,0,0,5949.0
54,Tom,Murphy,183.18,Sweden,Mint,1,2,0,5873.0
55,Margaret,Gray,155.72,China,Vanilla,1,7,0,11111.0
56,Amanda,Simon,137.86,Finland,Chocolate,1,3,1,1919.0
57,Ruth,Carpenter,196.64,UK,Stracciatella,0,4,1,4637.0
58,Fernando,King,183.23,UK,Strawberry,0,3,0,12769.0
59,Sheryl,Washington,166.8,Japan,Pistachio,1,5,1,17283.0
60,Margaret,Mckenzie,159.4,Canada,Stracciatella,0,3,0,3431.0
61,Christy,Romero,194.13,Australia,Vanilla,0,0,0,8864.0
62,Ian,Sandoval,137.14,China,Chocolate,1,2,1,15812.0
63,Alicia,Proctor,175.29,Australia,Pistachio,0,1,0,16058.0
64,Tina,Santos,139.56,Canada,Mint,1,6,0,4081.0
65,Carl,Durham,144.95,Denmark,Chocolate,0,2,0,6917.0
66,Leah,Robinson,146.19,Canada,Strawberry,0,0,0,16436.0
67,Raymond,Russo,198.71,France,Pistachio,0,0,0,12474.0
68,Brittney,House,186.92,France,Strawberry,1,5,0,1914.0
69,Barbara,Arnold,140.01,Australia,Mint,0,3,1,16628.0
70,Neil,Obrien,169.6,China,Strawberry,0,1,1,6259.0
71,Jeremy,Chang,180.32,France,Strawberry,1,1,0,15947.0
72,Toni,Hudson,165.84,Brazil,Chocolate,0,1,0,3868.0
73,Renee,Casey,191.06,UK,Strawberry,0,3,0,7125.0
74,Priscilla,Edwards,187.31,Denmark,Vanilla,1,5,0,15622.0
75,Stacy,Clark,166.67,Brazil,Pistachio,1,0,0,1076.0
76,Fernando,Stephens,190.41,Finland,Pistachio,1,0,1,1412.0
77,Denise,Spencer,193.99,Australia,Vanilla,1,5,0,9680.0
78,Erin,Best,167.64,Japan,Pistachio,0,6,0,14435.0
79,Carol,Mcgrath,166.3,Japan,Chocolate,0,3,0,17097.0
80,Gail,Ramirez,200.73,Canada,Vanilla,0,4,1,9864.0
81,Jose,Sullivan,150.58,USA,Strawberry,0,0,0,7357.0
82,Michelle,Gregory,143.32,USA,Vanilla,0,6,0,15039.0
83,Jamie,Rose,157.44,Sweden,Mint,1,0,0,17299.0
84,Judith,Woods,146.61,Australia,Chocolate,0,2,1,3188.0
85,Micheal,Pennington,147.49,UK,Mint,0,6,1,6010.0
86,Carl,Ewing,187.62,Denmark,Chocolate,0,3,0,1225.0
87,Luke,Moyer,151.47,Australia,Pistachio,1,7,1,4000.0
88,Tasha,York,176.57,Brazil,Mint,0,1,0,15134.0
89,Marie,Cross,174.39,France,Pistachio,0,2,0,5553.0
90,Sue,Bush,161.53,Finland,Stracciatella,1,5,1,17503.0
91,Virginia,Wright,147.78,Finland,Pistachio,1,3,1,6096.0
92,Anita,Rodriguez,158.33,Italy,Mint,0,6,1,4267.0
93,Kristy,Wu,200.01,Australia,Mint,0,0,1,1500.0
94,Andrea,George,197.82,Brazil,Pistachio,1,7,0,2514.0
95,Dillon,Doyle,151.52,Sweden,Pistachio,1,2,0,2353.0
96,Rachel,Summers,155.48,France,Pistachio,0,0,0,2783.0
97,Vincent,Harrell,164.77,Japan,Pistachio,1,6,0,12813.0
98,Anthony,Duke,137.03,Italy,Chocolate,0,4,0,8578.0
99,Jonathon,Sosa,151.55,Finland,Vanilla,1,3,1,4378.0
100,Hector,Ford,167.8,Finland,Strawberry,1,3,0,5411.0
101,Jill,Shaw,167.09,USA,Stracciatella,0,4,0,11486.0
102,Christina,Bowen,145.33,Brazil,Mint,0,0,0,9958.0
103,Ryan,Roman,192.91,Italy,Strawberry,0,0,1,4632.0
104,Arthur,Farmer,188.41,France,Strawberry,1,6,0,10351.0
105,Stephen,Conley,144.31,Brazil,Pistachio,1,0,0,17752.0
106,Autumn,Watson,178.39,USA,Strawberry,0,0,0,14401.0
107,Yvette,Beltran,185.24,Australia,Stracciatella,0,1,0,10684.0
108,Margaret,Lee,194.06,Italy,Stracciatella,0,6,1,7500.0
109,Carl,Gibson,159.05,Sweden,Mint,1,0,1,9221.0
110,Jared,Webb,179.7,Finland,Strawberry,1,1,1,4908.0
111,Sharon,Roberson,146.74,Italy,Strawberry,0,3,0,5292.0
112,Tara,Decker,153.29,Sweden,Chocolate,1,1,1,7671.0
113,Courtney,Crawford,149.1,Italy,Strawberry,0,3,0,7476.0
114,Noah,Avery,167.25,UK,Mint,0,6,1,4641.0
115,Shelley,Salazar,137.23,France,Chocolate,0,5,0,2949.0
116,Amber,Casey,181.12,Norway,Pistachio,1,6,0,1368.0
117,Joe,Mora,181.88,UK,Mint,1,3,1,7308.0
118,Sherry,Warren,169.13,Australia,Strawberry,0,1,0,9725.0
119,Kevin,Cervantes,137.96,Brazil,Chocolate,0,2,1,11394.0
120,Jack,Perez,191.36,UK,Strawberry,1,6,0,7590.0
121,Patty,Herman,185.4,Finland,Pistachio,1,1,0,13471.0
122,Carrie,Rowland,151.91,Finland,Stracciatella,1,7,1,13960.0
123,Hayley,Armstrong,137.68,UK,Vanilla,1,0,1,13456.0
124,Aimee,Morales,145.09,Denmark,Strawberry,0,1,0,3251.0
125,Julia,Henderson,168.05,China,Pistachio,0,6,1,14751.0
126,Margaret,Rangel,170.37,France,Chocolate,0,4,0,4282.0
127,Neil,Rasmussen,158.79,UK,Pistachio,0,5,1,10105.0
128,Casey,Pierce,201.49,Denmark,Strawberry,0,6,1,11359.0
129,David,Steele,142.12,Norway,Pistachio,1,7,0,6261.0
130,Derek,Bowen,179.26,Norway,Vanilla,1,0,1,16182.0
