,First Name,Last Name,Height,Nationality,Favorite Icecream,Like Liquorice,Times Been to Italy,First Time London,Steps per Day
0,Donald,Clements,195.66,Sweden,Mint,1,1,0,8678
1,Russell,Robbins,165.2,Sweden,Chocolate,1,1,0,5756
2,Dean,Vincent,157.76,Sweden,Mint,1,1,0,9713
3,Kara,Black,178.53,Brazil,Chocolate,1,1,0,8290
4,Allen,Barrera,163.53,UK,Mint,1,1,0,8897
5,Sean,Norton,160.11,Finland,Strawberry,0,2,0,1920
6,Louis,Howe,180.08,Australia,Chocolate,1,2,0,8688
7,Allen,Fuller,181.86,UK,Mint,1,2,0,2224
8,Tanner,Little,175.17,USA,Chocolate,1,1,0,5877
9,Nathan,Morrison,167.97,Norway,Strawberry,1,2,0,11219
10,Derek,Dean,165.88,Sweden,Strawberry,0,1,0,6611
11,Alexandria,Clements,174.15,Sweden,Chocolate,1,1,0,11369
12,Jim,Knox,164.09,Norway,Strawberry,1,1,0,6998
13,Chase,Raymond,172.8,Finland,Strawberry,1,1,0,8224
14,Jay,Morgan,163.29,Sweden,Chocolate,1,2,0,9520
15,Gabriel,Daniel,169.99,Sweden,Chocolate,1,2,0,7286
16,Derek,Gordon,174.08,Sweden,Chocolate,1,2,0,2745
17,Virginia,Castro,187.38,Finland,Strawberry,0,1,0,9905
18,Anna,Weeks,159.36,Sweden,Strawberry,1,6,0,7467
19,Dennis,Lamb,147.06,Finland,Strawberry,1,1,0,7752
20,Cody,Rich,175.68,Japan,Strawberry,1,1,0,12739
21,Russell,Arnold,160.11,UK,Strawberry,1,1,0,9042
22,Troy,Davidson,174.33,USA,Vanilla,1,1,0,16501
23,Troy,Gordon,172.8,Finland,Strawberry,1,1,0,7603
24,Kenneth,Norton,167.71,Norway,Strawberry,1,2,0,12732
25,Charlene,Donaldson,154.77,Norway,Mint,1,1,0,13057
26,Gary,Santana,172.8,Sweden,Chocolate,1,2,0,8969
27,Dwayne,Juarez,176.87,UK,Chocolate,1,2,0,9899
28,Gerald,Willis,149.51,Sweden,Chocolate,1,2,0,7464
29,Theresa,Parker,176.8,Finland,Mint,1,2,0,9763
30,Lawrence,Richardson,160.11,Finland,Strawberry,0,1,0,5069
31,Debra,Parker,152.65,Norway,Mint,1,1,0,6014
32,Louis,Garcia,176.37,Sweden,Mint,0,2,0,4326
33,Blake,Gill,142.74,Sweden,Mint,1,1,0,8748
34,Casey,Mckinney,170.89,UK,Strawberry,1,1,0,12630
35,Blake,Castro,169.59,Sweden,Mint,1,1,0,8748
36,Marcus,Snow,166.61,Finland,Strawberry,1,1,0,10075
37,Annette,Guzman,165.88,Norway,Mint,1,2,0,10075
38,Kenneth,Henderson,188.84,UK,Strawberry,1,1,0,7707
39,Shari,Tran,182.08,Norway,Strawberry,1,2,0,5310
40,Donald,Navarro,173.2,Sweden,Mint,1,2,0,12212
41,Cory,Ortiz,195.66,Finland,Strawberry,1,1,0,7557
42,Sean,Lamb,162.21,Sweden,Strawberry,0,2,0,8879
43,Suzanne,Hogan,141.47,UK,Strawberry,1,1,0,4287
44,Olivia,Raymond,139.69,Sweden,Strawberry,1,1,0,7396
45,Cheryl,Page,171.62,UK,Chocolate,1,2,0,4627
46,Rebecca,Maynard,156.11,Australia,Strawberry,1,1,0,12413
47,Kathy,Frederick,179.76,Australia,Strawberry,1,1,0,10567
48,Erika,Matthews,169.68,Australia,Strawberry,1,1,0,8100
49,Monique,Riley,173.49,Sweden,Chocolate,0,1,0,6313
50,Martin,Copeland,174.33,USA,Strawberry,1,1,0,4060
51,Chase,Garcia,159.71,Norway,Strawberry,1,1,0,7500
52,Suzanne,Norton,173.68,Sweden,Mint,0,1,0,12090
53,Janice,Bowen,180.04,Sweden,Mint,0,1,0,11518
54,Jorge,Mendez,170.05,Sweden,Chocolate,1,1,0,9532
55,Dillon,Houston,169.78,Australia,Mint,1,2,0,10548
56,Charlene,Love,174.33,Norway,Strawberry,1,1,0,4326
57,Jim,Frederick,172.93,Finland,Strawberry,1,1,0,12630
58,Kathleen,Clements,175.72,UK,Strawberry,1,1,0,12284
59,Regina,Howe,170.57,Japan,Vanilla,1,2,0,8845
60,Suzanne,Mooney,158.79,UK,Mint,1,1,0,6313
61,Charles,Bryan,174.33,Sweden,Strawberry,1,1,0,11686
62,Brittney,Fernandez,171.58,Norway,Vanilla,1,2,0,3262
63,Megan,Fuller,178.77,Sweden,Mint,1,2,0,8601
64,Louis,Flores,169.31,UK,Mint,1,1,0,7603
65,Tracey,Mann,166.36,UK,Strawberry,1,1,0,8601
66,Brittney,Cooper,165.35,Sweden,Chocolate,1,2,0,6226
67,Cassie,House,167.8,Sweden,Strawberry,1,1,0,7514
68,Debra,George,154.77,Sweden,Chocolate,1,2,0,4731
69,Caleb,Potter,164.14,Sweden,Chocolate,1,1,0,10829
70,Jeffery,Raymond,172.94,Sweden,Strawberry,0,1,0,9053
71,Debra,Ellison,141.83,Finland,Mint,1,2,0,5996
72,Debra,Rowland,170.6,Sweden,Strawberry,1,1,0,5996
73,Janice,Morales,149.69,Sweden,Strawberry,1,1,0,9136
74,Dawn,Phillips,165.2,Finland,Chocolate,1,1,0,10105
75,Derek,Mejia,174.08,Sweden,Chocolate,1,2,0,15757
76,Martin,Castro,172.2,Brazil,Strawberry,1,1,0,6015
77,Paul,Hicks,174.59,Sweden,Mint,1,2,0,1000
78,Regina,Mora,181.84,UK,Strawberry,1,2,0,7603
79,Virginia,Carter,185.89,Norway,Mint,1,1,0,2659
80,Claudia,Davidson,167.4,Finland,Strawberry,1,2,0,8656
81,Cassie,Reese,172.47,UK,Strawberry,1,2,0,8821
82,Theodore,Holland,178.09,Sweden,Mint,1,1,0,10711
83,Kenneth,Donaldson,174.08,Finland,Strawberry,1,6,0,7464
84,Jeremy,Mendez,188.11,Sweden,Strawberry,1,6,0,9899
85,Vicki,Vincent,178.53,Japan,Mint,0,2,0,3971
86,Jill,Howard,172.97,Finland,Strawberry,1,2,0,11257
87,Molly,Robles,175.56,Japan,Strawberry,1,1,0,2481
88,Robert,Andrews,170.05,Sweden,Mint,1,1,0,7398
89,Nancy,Copeland,170.6,Sweden,Chocolate,1,1,0,11294
90,Debra,Keith,194.06,Sweden,Chocolate,1,1,0,6961
91,Lawrence,Dyer,170.77,Finland,Chocolate,0,1,0,12096
92,Kathy,Houston,179.86,Norway,Mint,1,1,0,8688
93,Marcus,Love,174.15,Sweden,Vanilla,1,1,0,7179
94,Brandon,Dean,165.5,UK,Mint,0,6,0,3262
95,Dwayne,Fuller,179.59,Finland,Chocolate,1,2,0,3043
96,Brianna,Boone,172.8,Finland,Strawberry,1,1,0,10548
97,Molly,Whitaker,178.68,Japan,Strawberry,1,1,0,8625
98,Blake,Baker,173.51,Sweden,Chocolate,1,2,0,9136
99,Tiffany,Cantu,178.19,Sweden,Mint,1,2,0,4627
100,Louis,Simon,149.47,Brazil,Strawberry,1,1,0,4635
101,Kristine,May,164.03,Finland,Chocolate,0,2,0,5876
102,Amber,Bryan,174.08,Sweden,Strawberry,0,2,0,12284
103,Alexis,Blackwell,179.59,Sweden,Strawberry,1,1,0,6014
104,Stephanie,Burton,162.06,Finland,Strawberry,1,2,0,7557
105,Cassie,Kim,174.15,USA,Strawberry,1,2,0,5515
106,Tiffany,Hicks,154.89,Norway,Strawberry,0,2,0,3626
107,Tanner,Walter,165.16,France,Strawberry,1,1,0,4810
108,Joan,Foster,175.56,UK,Chocolate,1,1,0,6559
109,Ruth,Washington,181.93,Finland,Vanilla,1,2,0,5756
110,Kenneth,Hanna,157.15,Finland,Vanilla,1,1,0,9136
111,Diane,Everett,174.33,Australia,Chocolate,0,1,0,8942
112,Katelyn,Little,175.56,Sweden,Mint,1,1,0,2856
113,Olivia,Hamilton,169.99,USA,Chocolate,1,1,0,7396
114,Caitlyn,Knox,168.43,Finland,Mint,1,6,0,11186
